"specimen_id","id_institution","id_collection","institution_code","collection_code","dataset_id","type_collection","decimal_latitude","decimal_longitude","title","vernacular_name","collection_name_full1","type_status1","url_logo_collection","parent_collection_name_full","main_collection_responsible","collection_name_full","collection_responsible","institution_name_full","parent_institution_name_full","occurrence_id","catalog_number","other_catalog_numbers","type","preparations","type_status","kingdom","phylum","class","order","family","genus","subgenus","specie","taxon_scientific_name","scientific_name","name_according_to","identified_by","date_identified","recorded_by","record_number","field_number","event_date","sampling_protocol","sampling_effort","individual_count","sex","life_stage","reproductive_condition","behavior","establishment_means","dynamic_properties","habitat","country_full","state_province","county","locality","island_group","island","water_body","coordinates","elevation","depth","earliest_eon_or_lowest_eonothem","latest_eon_or_highest_eonothem","earliest_era_or_lowest_erathem","latest_era_or_highest_erathem","earliest_period_or_lowest_system","latest_period_or_highest_system","earliest_epoch_or_lowest_series","latest_epoch_or_highest_series","earliest_age_or_lowest_stage","latest_age_or_highest_stage","lowest_biostratigraphic_zone","highest_biostratigraphic_zone","lithostratigraphic_terms","group","formation","member","bed","data_generalizations","information_withheld","occurrence_remarks","how_to_cite_source","publication_policy","modified","access_conditions","source","solr_event_date_start","solr_event_date_finish","solr_date_identified","solr_modified","institution_name","alternative_name","country","biological_group"
"1161062","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42899","42899",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","L. Vázquez","LVGMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1160746","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42900","42900",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","H. Pérez R.","HPRMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1158490","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42901","42901",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","H. Pérez R.","HPRMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1161056","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42902","42902",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","H. Pérez R.","HPRMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1161063","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42903","42903",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","L. Vázquez","LVGMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1156883","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42904","42904",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","H. Pérez R.","HPRMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1131097","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.575","-100.276","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42905","42905",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","L. Vázquez","LVGMICHElRo81322",,"1981-03-22",,,"1",,,,,,,,"México (MX)","Michoacán","Ocampo","El Rosario, Sierra Campanario, M. Ocampo",,,,"Latitud: 19.575° | Longitud: -100.276°","2860",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-03-22",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1157701","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.794","-100.181","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42906","42906",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","H. Pérez R.","HPRMICHAZap811116",,"1981-11-16",,,"1",,,,,,,,"México (MX)","Michoacán","Tlalpujahua","Arroyo Zapatero, Sierra Chincua, Angangueo",,,,"Latitud: 19.794° | Longitud: -100.181°","2550",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-11-16",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1155014","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.794","-100.181","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42907","42907",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","L. Vázquez","LVGMICHAZap811116",,"1981-11-16",,,"1",,,,,,,,"México (MX)","Michoacán","Tlalpujahua","Arroyo Zapatero, Sierra Chincua, Angangueo",,,,"Latitud: 19.794° | Longitud: -100.181°","2550",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-11-16",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
"1157743","14","83","IBUNAM","CNIN","IBUNAM:CNIN:LE","Colecciones Biológicas","19.794","-100.181","%%Danaus plexippus plexippus%% (Linnaeus, 1758)",,"Colección Nacional de Insectos (CNIN), Lepidoptera",,,"Colección Nacional de Insectos (CNIN)","Dr. Alejandro Zaldívar Riverón, Curador General; M. en C. María Cristina Mayorga Martínez, Técnico académico","Lepidoptera","Adolfo Ibarra Vázquez, Técnico de Lepidoptera","Departamento de Zoología, Instituto de Biología (IBUNAM)","Universidad Nacional Autónoma de México (UNAM)","IBUNAM:CNIN:LE42908","42908",,"Objeto físico","Alfiler entomológico",,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus","Danaus plexippus","Danaus plexippus plexippus","%%Danaus plexippus plexippus%% (Linnaeus, 1758)","ITIS: 779023","A. Luis M.","1997-12-31","L. Vázquez","LVGMICHAZap811116",,"1981-11-16",,,"1",,,,,,,,"México (MX)","Michoacán","Tlalpujahua","Arroyo Zapatero, Sierra Chincua, Angangueo",,,,"Latitud: 19.794° | Longitud: -100.181°","2550",,,,,,,,,,,,,,,,,,,,,,"Departamento de Zoología, Instituto de Biología (IBUNAM), %%Danaus plexippus plexippus%% (Linnaeus, 1758), ejemplar de: Colección Nacional de Insectos (CNIN), Lepidoptera. En %%Portal de Datos Abiertos UNAM%% (en línea), México, Universidad Nacional Autónoma de México.",,"2007-12-10 00:00:00","Para consultas relacionadas con proyectos de investigación, favor de enviar una solicitud a: M en C. María Cristina Mayorga Martínez.  Correo: mayorga #para# ib.unam.mx Para visitas de grupos con fines de educación o difusión, favor de dirigirse a: M en C. María de la Paz Cruickshank Villanueva, encargada de Vinculación del Instituto de Biología.  Correo: vinculacion #para# ib.unam.mx  Tel. 5550 5148 y 5622 9078 Ext. 47839",,"1981-11-16",,"1997-12-31","2007-12-10","Instituto de Biología","Insectos, Instituto de Biología","México","Mariposas"
